Mod:Item:MetaData, Localized Name
forestry:ash_stairs:0, 灰砖楼梯
forestry:fluid.bio.ethanol, 种子油
forestry:fluid.biomass, 生物质
forestry:fluid.glass, 液态玻璃
forestry:fluid.for.honey, 蜂蜜
forestry:fluid.ice, 碎冰
forestry:fluid.juice, 果汁
forestry:fluid.milk, 牛奶
forestry:fluid.seed.oil, 种子油
forestry:fluid.short.mead, 蜂蜜酒
forestry:can, item.for.can.name
forestry:capsule, item.for.capsule.name
forestry:refractory, item.for.refractory.name
forestry:charcoal:0, 木炭块
forestry:wood_pile:0, 原木堆
forestry:wood_pile_decorative:0, 装饰用原木堆
forestry:ash_block_0:0, Ash Block
forestry:ash_block_1:0, Ash Block
forestry:ash_block_2:0, Ash Block
forestry:ash_block_3:0, Ash Block
forestry:loam:0, 壤土
forestry:apiarist_bag, 养蜂员背包
forestry:lepidopterist_bag, 鳞翅目昆虫学家背包
forestry:miner_bag, 采矿者背包
forestry:miner_bag_t2, 采矿者编织背包
forestry:digger_bag, 挖掘者背包
forestry:digger_bag_t2, 挖掘者编织背包
forestry:forester_bag, 林业员背包
forestry:forester_bag_t2, 林业员编织背包
forestry:hunter_bag, 狩猎者背包
forestry:hunter_bag_t2, 狩猎者编织背包
forestry:adventurer_bag, 冒险家背包
forestry:adventurer_bag_t2, 冒险家编织背包
forestry:builder_bag, 建筑师背包
forestry:builder_bag_t2, 建筑师编织背包
forestry:grafter, 剪枝器
forestry:grafter_proven, 标定剪枝器
forestry:logs.0:0, 落叶树原木
forestry:logs.0:1, 柚树原木
forestry:logs.0:2, 金合欢树原木
forestry:logs.0:3, 酸橙树原木
forestry:logs.1:0, 栗树原木
forestry:logs.1:1, 崖豆树原木
forestry:logs.1:2, 猴面包树原木
forestry:logs.1:3, 红杉树原木
forestry:logs.2:0, 木棉树原木
forestry:logs.2:1, 乌檀树原木
forestry:logs.2:2, 桃心树原木
forestry:logs.2:3, 巴尔杉树原木
forestry:logs.3:0, 柳树原木
forestry:logs.3:1, 胡桃树原木
forestry:logs.3:2, 绿樟树原木
forestry:logs.3:3, 樱树原木
forestry:logs.4:0, 高槿树原木
forestry:logs.4:1, 白杨树原木
forestry:logs.4:2, 棕榈树原木
forestry:logs.4:3, 木瓜树原木
forestry:logs.5:0, 松树原木
forestry:logs.5:1, 李子树原木
forestry:logs.5:2, 枫树原木
forestry:logs.5:3, 柑橘树原木
forestry:logs.6:0, 巨杉树原木
forestry:logs.6:1, 重蚁树原木
forestry:logs.6:2, 紫檀树原木
forestry:logs.6:3, 黄檀树原木
forestry:logs.7:0, 斑木树原木
forestry:logs.fireproof.0:0, 抗燃落叶树原木
forestry:logs.fireproof.0:1, 抗燃柚树原木
forestry:logs.fireproof.0:2, 抗燃金合欢树原木
forestry:logs.fireproof.0:3, 抗燃酸橙树原木
forestry:logs.fireproof.1:0, 抗燃栗树原木
forestry:logs.fireproof.1:1, 抗燃崖豆树原木
forestry:logs.fireproof.1:2, 抗燃猴面包树原木
forestry:logs.fireproof.1:3, 抗燃红杉树原木
forestry:logs.fireproof.2:0, 抗燃木棉树原木
forestry:logs.fireproof.2:1, 抗燃乌檀树原木
forestry:logs.fireproof.2:2, 抗燃桃心树原木
forestry:logs.fireproof.2:3, 抗燃巴尔杉树原木
forestry:logs.fireproof.3:0, 抗燃柳树原木
forestry:logs.fireproof.3:1, 抗燃胡桃树原木
forestry:logs.fireproof.3:2, 抗燃绿樟树原木
forestry:logs.fireproof.3:3, 抗燃樱树原木
forestry:logs.fireproof.4:0, 抗燃高槿树原木
forestry:logs.fireproof.4:1, 抗燃白杨树原木
forestry:logs.fireproof.4:2, 抗燃棕榈树原木
forestry:logs.fireproof.4:3, 抗燃木瓜树原木
forestry:logs.fireproof.5:0, 抗燃松树原木
forestry:logs.fireproof.5:1, 抗燃李子树原木
forestry:logs.fireproof.5:2, 抗燃枫树原木
forestry:logs.fireproof.5:3, 抗燃柑橘树原木
forestry:logs.fireproof.6:0, 抗燃巨杉树原木
forestry:logs.fireproof.6:1, 抗燃重蚁树原木
forestry:logs.fireproof.6:2, 抗燃紫檀树原木
forestry:logs.fireproof.6:3, 抗燃黄檀树原木
forestry:logs.fireproof.7:0, 抗燃斑木树原木
forestry:logs.vanilla.fireproof.0:0, 抗燃橡木
forestry:logs.vanilla.fireproof.0:1, 抗燃云杉木
forestry:logs.vanilla.fireproof.0:2, 抗燃白桦木
forestry:logs.vanilla.fireproof.0:3, 抗燃丛林木
forestry:logs.vanilla.fireproof.1:0, 抗燃金合欢木
forestry:logs.vanilla.fireproof.1:1, 抗燃深色橡木
forestry:planks.0:0, 落叶树木板
forestry:planks.0:1, 柚树木板
forestry:planks.0:2, 金合欢树木板
forestry:planks.0:3, 酸橙树木板
forestry:planks.0:4, 栗树木板
forestry:planks.0:5, 崖豆树木板
forestry:planks.0:6, 猴面包树木板
forestry:planks.0:7, 红杉树木板
forestry:planks.0:8, 木棉树木板
forestry:planks.0:9, 乌檀树木板
forestry:planks.0:10, 桃心树木板
forestry:planks.0:11, 巴尔杉树木板
forestry:planks.0:12, 柳树木板
forestry:planks.0:13, 胡桃树木板
forestry:planks.0:14, 绿樟树木板
forestry:planks.0:15, 樱树木板
forestry:planks.1:0, 高槿树木板
forestry:planks.1:1, 白杨树木板
forestry:planks.1:2, 棕榈树木板
forestry:planks.1:3, 木瓜树木板
forestry:planks.1:4, 松树木板
forestry:planks.1:5, 李子树木板
forestry:planks.1:6, 枫树木板
forestry:planks.1:7, 柑橘树木板
forestry:planks.1:8, 巨杉树木板
forestry:planks.1:9, 重蚁树木板
forestry:planks.1:10, 紫檀树木板
forestry:planks.1:11, 黄檀树木板
forestry:planks.1:12, 斑木树木板
forestry:planks.fireproof.0:0, 抗燃落叶树木板
forestry:planks.fireproof.0:1, 抗燃柚树木板
forestry:planks.fireproof.0:2, 抗燃金合欢树木板
forestry:planks.fireproof.0:3, 抗燃酸橙树木板
forestry:planks.fireproof.0:4, 抗燃栗树木板
forestry:planks.fireproof.0:5, 抗燃崖豆树木板
forestry:planks.fireproof.0:6, 抗燃猴面包树木板
forestry:planks.fireproof.0:7, 抗燃红杉树木板
forestry:planks.fireproof.0:8, 抗燃木棉树木板
forestry:planks.fireproof.0:9, 抗燃乌檀树木板
forestry:planks.fireproof.0:10, 抗燃桃心树木板
forestry:planks.fireproof.0:11, 抗燃巴尔杉树木板
forestry:planks.fireproof.0:12, 抗燃柳树木板
forestry:planks.fireproof.0:13, 抗燃胡桃树木板
forestry:planks.fireproof.0:14, 抗燃绿樟树木板
forestry:planks.fireproof.0:15, 抗燃樱树木板
forestry:planks.fireproof.1:0, 抗燃高槿树木板
forestry:planks.fireproof.1:1, 抗燃白杨树木板
forestry:planks.fireproof.1:2, 抗燃棕榈树木板
forestry:planks.fireproof.1:3, 抗燃木瓜树木板
forestry:planks.fireproof.1:4, 抗燃松树木板
forestry:planks.fireproof.1:5, 抗燃李子树木板
forestry:planks.fireproof.1:6, 抗燃枫树木板
forestry:planks.fireproof.1:7, 抗燃柑橘树木板
forestry:planks.fireproof.1:8, 抗燃巨杉树木板
forestry:planks.fireproof.1:9, 抗燃重蚁树木板
forestry:planks.fireproof.1:10, 抗燃紫檀树木板
forestry:planks.fireproof.1:11, 抗燃黄檀树木板
forestry:planks.fireproof.1:12, 抗燃斑木树木板
forestry:planks.vanilla.fireproof.0:0, 抗燃橡木木板
forestry:planks.vanilla.fireproof.0:1, 抗燃云杉木板
forestry:planks.vanilla.fireproof.0:2, 抗燃白桦木板
forestry:planks.vanilla.fireproof.0:3, 抗燃丛林木板
forestry:planks.vanilla.fireproof.0:4, 抗燃金合欢木板
forestry:planks.vanilla.fireproof.0:5, 抗燃深色橡木木板
forestry:slabs.0:0, 落叶树台阶
forestry:slabs.0:1, 柚树台阶
forestry:slabs.0:2, 金合欢树台阶
forestry:slabs.0:3, 酸橙树台阶
forestry:slabs.0:4, 栗树台阶
forestry:slabs.0:5, 崖豆树台阶
forestry:slabs.0:6, 猴面包树台阶
forestry:slabs.0:7, 红杉树台阶
forestry:slabs.1:0, 木棉树台阶
forestry:slabs.1:1, 乌檀树台阶
forestry:slabs.1:2, 桃心树台阶
forestry:slabs.1:3, 巴尔杉树台阶
forestry:slabs.1:4, 柳树台阶
forestry:slabs.1:5, 胡桃树台阶
forestry:slabs.1:6, 绿樟树台阶
forestry:slabs.1:7, 樱树台阶
forestry:slabs.2:0, 高槿树台阶
forestry:slabs.2:1, 白杨树台阶
forestry:slabs.2:2, 棕榈树台阶
forestry:slabs.2:3, 木瓜树台阶
forestry:slabs.2:4, 松树台阶
forestry:slabs.2:5, 李子树台阶
forestry:slabs.2:6, 枫树台阶
forestry:slabs.2:7, 柑橘树台阶
forestry:slabs.3:0, 巨杉树台阶
forestry:slabs.3:1, 重蚁树台阶
forestry:slabs.3:2, 紫檀树台阶
forestry:slabs.3:3, 黄檀树台阶
forestry:slabs.3:4, 斑木树台阶
forestry:slabs.fireproof.0:0, 抗燃落叶树台阶
forestry:slabs.fireproof.0:1, 抗燃柚树台阶
forestry:slabs.fireproof.0:2, 抗燃金合欢树台阶
forestry:slabs.fireproof.0:3, 抗燃酸橙树台阶
forestry:slabs.fireproof.0:4, 抗燃栗树台阶
forestry:slabs.fireproof.0:5, 抗燃崖豆树台阶
forestry:slabs.fireproof.0:6, 抗燃猴面包树台阶
forestry:slabs.fireproof.0:7, 抗燃红杉树台阶
forestry:slabs.fireproof.1:0, 抗燃木棉树台阶
forestry:slabs.fireproof.1:1, 抗燃乌檀树台阶
forestry:slabs.fireproof.1:2, 抗燃桃心树台阶
forestry:slabs.fireproof.1:3, 抗燃巴尔杉树台阶
forestry:slabs.fireproof.1:4, 抗燃柳树台阶
forestry:slabs.fireproof.1:5, 抗燃胡桃树台阶
forestry:slabs.fireproof.1:6, 抗燃绿樟树台阶
forestry:slabs.fireproof.1:7, 抗燃樱树台阶
forestry:slabs.fireproof.2:0, 抗燃高槿树台阶
forestry:slabs.fireproof.2:1, 抗燃白杨树台阶
forestry:slabs.fireproof.2:2, 抗燃棕榈树台阶
forestry:slabs.fireproof.2:3, 抗燃木瓜树台阶
forestry:slabs.fireproof.2:4, 抗燃松树台阶
forestry:slabs.fireproof.2:5, 抗燃李子树台阶
forestry:slabs.fireproof.2:6, 抗燃枫树台阶
forestry:slabs.fireproof.2:7, 抗燃柑橘树台阶
forestry:slabs.fireproof.3:0, 抗燃巨杉树台阶
forestry:slabs.fireproof.3:1, 抗燃重蚁树台阶
forestry:slabs.fireproof.3:2, 抗燃紫檀树台阶
forestry:slabs.fireproof.3:3, 抗燃黄檀树台阶
forestry:slabs.fireproof.3:4, 抗燃斑木树台阶
forestry:slabs.vanilla.fireproof.0:0, 抗燃橡木台阶
forestry:slabs.vanilla.fireproof.0:1, 抗燃云杉木台阶
forestry:slabs.vanilla.fireproof.0:2, 抗燃桦木台阶
forestry:slabs.vanilla.fireproof.0:3, 抗燃丛林木台阶
forestry:slabs.vanilla.fireproof.0:4, 抗燃金合欢木台阶
forestry:slabs.vanilla.fireproof.0:5, 抗燃深色橡木台阶
forestry:fences.0:0, 落叶树栅栏
forestry:fences.0:1, 柚树栅栏
forestry:fences.0:2, 金合欢树栅栏
forestry:fences.0:3, 酸橙树栅栏
forestry:fences.0:4, 栗树栅栏
forestry:fences.0:5, 崖豆树栅栏
forestry:fences.0:6, 猴面包树栅栏
forestry:fences.0:7, 红杉树栅栏
forestry:fences.0:8, 木棉树栅栏
forestry:fences.0:9, 乌檀树栅栏
forestry:fences.0:10, 桃心树栅栏
forestry:fences.0:11, 巴尔杉树栅栏
forestry:fences.0:12, 柳树栅栏
forestry:fences.0:13, 胡桃树栅栏
forestry:fences.0:14, 绿樟树栅栏
forestry:fences.0:15, 樱树栅栏
forestry:fences.1:0, 高槿树栅栏
forestry:fences.1:1, 白杨树栅栏
forestry:fences.1:2, 棕榈树栅栏
forestry:fences.1:3, 木瓜树栅栏
forestry:fences.1:4, 松树栅栏
forestry:fences.1:5, 李子树栅栏
forestry:fences.1:6, 枫树栅栏
forestry:fences.1:7, 柑橘树栅栏
forestry:fences.1:8, 巨杉树栅栏
forestry:fences.1:9, 重蚁树栅栏
forestry:fences.1:10, 紫檀树栅栏
forestry:fences.1:11, 黄檀树栅栏
forestry:fences.1:12, 斑木树栅栏
forestry:fences.fireproof.0:0, 抗燃落叶树栅栏
forestry:fences.fireproof.0:1, 抗燃柚树栅栏
forestry:fences.fireproof.0:2, 抗燃金合欢树栅栏
forestry:fences.fireproof.0:3, 抗燃酸橙树栅栏
forestry:fences.fireproof.0:4, 抗燃栗树栅栏
forestry:fences.fireproof.0:5, 抗燃崖豆树栅栏
forestry:fences.fireproof.0:6, 抗燃猴面包树栅栏
forestry:fences.fireproof.0:7, 抗燃红杉树栅栏
forestry:fences.fireproof.0:8, 抗燃木棉树栅栏
forestry:fences.fireproof.0:9, 抗燃乌檀树栅栏
forestry:fences.fireproof.0:10, 抗燃桃心树栅栏
forestry:fences.fireproof.0:11, 抗燃巴尔杉树栅栏
forestry:fences.fireproof.0:12, 抗燃柳树栅栏
forestry:fences.fireproof.0:13, 抗燃胡桃树栅栏
forestry:fences.fireproof.0:14, 抗燃绿樟树栅栏
forestry:fences.fireproof.0:15, 抗燃樱树栅栏
forestry:fences.fireproof.1:0, 抗燃高槿树栅栏
forestry:fences.fireproof.1:1, 抗燃白杨树栅栏
forestry:fences.fireproof.1:2, 抗燃棕榈树栅栏
forestry:fences.fireproof.1:3, 抗燃木瓜树栅栏
forestry:fences.fireproof.1:4, 抗燃松树栅栏
forestry:fences.fireproof.1:5, 抗燃李子树栅栏
forestry:fences.fireproof.1:6, 抗燃枫树栅栏
forestry:fences.fireproof.1:7, 抗燃柑橘树栅栏
forestry:fences.fireproof.1:8, 抗燃巨杉树栅栏
forestry:fences.fireproof.1:9, 抗燃重蚁树栅栏
forestry:fences.fireproof.1:10, 抗燃紫檀树栅栏
forestry:fences.fireproof.1:11, 抗燃黄檀树栅栏
forestry:fences.fireproof.1:12, 抗燃斑木树栅栏
forestry:fences.vanilla.fireproof.0:0, 抗燃橡木栅栏
forestry:fences.vanilla.fireproof.0:1, 抗燃云杉木栅栏
forestry:fences.vanilla.fireproof.0:2, 抗燃白桦木栅栏
forestry:fences.vanilla.fireproof.0:3, 抗燃丛林木栅栏
forestry:fences.vanilla.fireproof.0:4, 抗燃金合欢栅栏
forestry:fences.vanilla.fireproof.0:5, 抗燃深色橡木栅栏
forestry:fence.gates.larch:0, 落叶树栅栏门
forestry:fence.gates.fireproof.larch:0, 抗燃落叶树栅栏门
forestry:fence.gates.teak:0, 柚树栅栏门
forestry:fence.gates.fireproof.teak:0, 抗燃柚树栅栏门
forestry:fence.gates.acacia:0, 金合欢树栅栏门
forestry:fence.gates.fireproof.acacia:0, 抗燃金合欢树栅栏门
forestry:fence.gates.lime:0, 酸橙树栅栏门
forestry:fence.gates.fireproof.lime:0, 抗燃酸橙树栅栏门
forestry:fence.gates.chestnut:0, 栗树栅栏门
forestry:fence.gates.fireproof.chestnut:0, 抗燃栗树栅栏门
forestry:fence.gates.wenge:0, 崖豆树栅栏门
forestry:fence.gates.fireproof.wenge:0, 抗燃崖豆树栅栏门
forestry:fence.gates.baobab:0, 猴面包树栅栏门
forestry:fence.gates.fireproof.baobab:0, 抗燃猴面包树栅栏门
forestry:fence.gates.sequoia:0, 红杉树栅栏门
forestry:fence.gates.fireproof.sequoia:0, 抗燃红杉树栅栏门
forestry:fence.gates.kapok:0, 木棉树栅栏门
forestry:fence.gates.fireproof.kapok:0, 抗燃木棉树栅栏门
forestry:fence.gates.ebony:0, 乌檀树栅栏门
forestry:fence.gates.fireproof.ebony:0, 抗燃乌檀树栅栏门
forestry:fence.gates.mahogany:0, 桃心树栅栏门
forestry:fence.gates.fireproof.mahogany:0, 抗燃桃心树栅栏门
forestry:fence.gates.balsa:0, 巴尔杉树栅栏门
forestry:fence.gates.fireproof.balsa:0, 抗燃巴尔杉树栅栏门
forestry:fence.gates.willow:0, 柳树栅栏门
forestry:fence.gates.fireproof.willow:0, 抗燃柳树栅栏门
forestry:fence.gates.walnut:0, 胡桃树栅栏门
forestry:fence.gates.fireproof.walnut:0, 抗燃胡桃树栅栏门
forestry:fence.gates.greenheart:0, 绿樟树栅栏门
forestry:fence.gates.fireproof.greenheart:0, 抗燃绿樟树栅栏门
forestry:fence.gates.cherry:0, 樱树栅栏门
forestry:fence.gates.fireproof.cherry:0, 抗燃樱树栅栏门
forestry:fence.gates.mahoe:0, 高槿树栅栏门
forestry:fence.gates.fireproof.mahoe:0, 抗燃高槿树栅栏门
forestry:fence.gates.poplar:0, 白杨树栅栏门
forestry:fence.gates.fireproof.poplar:0, 抗燃白杨树栅栏门
forestry:fence.gates.palm:0, 棕榈树栅栏门
forestry:fence.gates.fireproof.palm:0, 抗燃棕榈树栅栏门
forestry:fence.gates.papaya:0, 木瓜树栅栏门
forestry:fence.gates.fireproof.papaya:0, 抗燃木瓜树栅栏门
forestry:fence.gates.pine:0, 松树栅栏门
forestry:fence.gates.fireproof.pine:0, 抗燃松树栅栏门
forestry:fence.gates.plum:0, 李子树栅栏门
forestry:fence.gates.fireproof.plum:0, 抗燃李子树栅栏门
forestry:fence.gates.maple:0, 枫树栅栏门
forestry:fence.gates.fireproof.maple:0, 抗燃枫树栅栏门
forestry:fence.gates.citrus:0, 柑橘树栅栏门
forestry:fence.gates.fireproof.citrus:0, 抗燃柑橘树栅栏门
forestry:fence.gates.giganteum:0, 巨杉树栅栏门
forestry:fence.gates.fireproof.giganteum:0, 抗燃巨杉树栅栏门
forestry:fence.gates.ipe:0, 重蚁树栅栏门
forestry:fence.gates.fireproof.ipe:0, 抗燃重蚁树栅栏门
forestry:fence.gates.padauk:0, 紫檀树栅栏门
forestry:fence.gates.fireproof.padauk:0, 抗燃紫檀树栅栏门
forestry:fence.gates.cocobolo:0, 黄檀树栅栏门
forestry:fence.gates.fireproof.cocobolo:0, 抗燃黄檀树栅栏门
forestry:fence.gates.zebrawood:0, 斑木树栅栏门
forestry:fence.gates.fireproof.zebrawood:0, 抗燃斑木树栅栏门
forestry:fence.gates.vanilla.fireproof.oak:0, 抗燃橡木栅栏门
forestry:fence.gates.vanilla.fireproof.spruce:0, 抗燃云杉木栅栏门
forestry:fence.gates.vanilla.fireproof.birch:0, 抗燃白桦木栅栏门
forestry:fence.gates.vanilla.fireproof.jungle:0, 抗燃丛林木栅栏门
forestry:fence.gates.vanilla.fireproof.acacia:0, 抗燃金合欢栅栏门
forestry:fence.gates.vanilla.fireproof.dark_oak:0, 抗燃深色橡木栅栏门
forestry:stairs.larch:0, 落叶树楼梯
forestry:stairs.teak:0, 柚树楼梯
forestry:stairs.acacia:0, 金合欢树楼梯
forestry:stairs.lime:0, 酸橙树楼梯
forestry:stairs.chestnut:0, 栗树楼梯
forestry:stairs.wenge:0, 崖豆树楼梯
forestry:stairs.baobab:0, 猴面包树楼梯
forestry:stairs.sequoia:0, 红杉树楼梯
forestry:stairs.kapok:0, 木棉树楼梯
forestry:stairs.ebony:0, 乌檀树楼梯
forestry:stairs.mahogany:0, 桃心树楼梯
forestry:stairs.balsa:0, 巴尔杉树楼梯
forestry:stairs.willow:0, 柳树楼梯
forestry:stairs.walnut:0, 胡桃树楼梯
forestry:stairs.greenheart:0, 绿樟树楼梯
forestry:stairs.cherry:0, 樱树楼梯
forestry:stairs.mahoe:0, 高槿树楼梯
forestry:stairs.poplar:0, 白杨树楼梯
forestry:stairs.palm:0, 棕榈树楼梯
forestry:stairs.papaya:0, 木瓜树楼梯
forestry:stairs.pine:0, 松树楼梯
forestry:stairs.plum:0, 李子树楼梯
forestry:stairs.maple:0, 枫树楼梯
forestry:stairs.citrus:0, 柑橘树楼梯
forestry:stairs.giganteum:0, 巨杉树楼梯
forestry:stairs.ipe:0, 重蚁树楼梯
forestry:stairs.padauk:0, 紫檀树楼梯
forestry:stairs.cocobolo:0, 黄檀树楼梯
forestry:stairs.zebrawood:0, 斑木树楼梯
forestry:stairs.fireproof.larch:0, 抗燃落叶树楼梯
forestry:stairs.fireproof.teak:0, 抗燃柚树楼梯
forestry:stairs.fireproof.acacia:0, 抗燃金合欢树楼梯
forestry:stairs.fireproof.lime:0, 抗燃酸橙树楼梯
forestry:stairs.fireproof.chestnut:0, 抗燃栗树楼梯
forestry:stairs.fireproof.wenge:0, 抗燃崖豆树楼梯
forestry:stairs.fireproof.baobab:0, 抗燃猴面包树楼梯
forestry:stairs.fireproof.sequoia:0, 抗燃红杉树楼梯
forestry:stairs.fireproof.kapok:0, 抗燃木棉树楼梯
forestry:stairs.fireproof.ebony:0, 抗燃乌檀树楼梯
forestry:stairs.fireproof.mahogany:0, 抗燃桃心树楼梯
forestry:stairs.fireproof.balsa:0, 抗燃巴尔杉树楼梯
forestry:stairs.fireproof.willow:0, 抗燃柳树楼梯
forestry:stairs.fireproof.walnut:0, 抗燃胡桃树楼梯
forestry:stairs.fireproof.greenheart:0, 抗燃绿樟树楼梯
forestry:stairs.fireproof.cherry:0, 抗燃樱树楼梯
forestry:stairs.fireproof.mahoe:0, 抗燃高槿树楼梯
forestry:stairs.fireproof.poplar:0, 抗燃白杨树楼梯
forestry:stairs.fireproof.palm:0, 抗燃棕榈树楼梯
forestry:stairs.fireproof.papaya:0, 抗燃木瓜树楼梯
forestry:stairs.fireproof.pine:0, 抗燃松树楼梯
forestry:stairs.fireproof.plum:0, 抗燃李子树楼梯
forestry:stairs.fireproof.maple:0, 抗燃枫树楼梯
